,Unnamed: 0,X1,N_REMESSA,REGIAO,UF-MINICIPIO,AREA_ha,R$ ADICIONAL,R$ SINISTRO,R$_RISCO,N_SICOR,N_SICOR_VARIEDADE,TP_CULTURA,ZARC,CESTA_PROD,MESINI_PLANTIO,ANOINI_PLANTIO,MESFIM_PLANTIO,ANOFIM_PLANTIO,MESINI_COLHEITA,ANOINI_COLHEITA,MESFIM_COLHEITA,ANOFIM_COLHEITA,N_EVENTO,MESINI_EVENTO,ANOINI_EVENTO,MESFIM_EVENTO,ANOFIM_EVENTO,MESCOP,ANOCOP,Z,Latitude,Longitude
100,101,1135,PROAGRO_MAIS,SUL,ALECRIM,5.0,230.4,3768.98,11519.71,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,1,2015,2,2015,CHUVA EXCESSIVA,9,2014,10,2014,1,2015,0.327176638995253,-27.65,-54.76
101,102,1385,PROAGRO_MAIS,SUL,ALECRIM,3.0,85.99,2219.48,4299.3,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,3,2015,CHUVA EXCESSIVA,10,2014,11,2014,1,2015,0.516242178959365,-27.65,-54.76
102,103,1611,PROAGRO_MAIS,SUL,ALECRIM,2.0,57.32,348.61,2866.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,3,2015,CHUVA EXCESSIVA,9,2014,10,2014,1,2015,0.12162793943200098,-27.65,-54.76
103,104,19,PROAGRO_MAIS,SUL,ALEGRIA,37.0,1981.85,52393.18,99092.73,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.528728797763469,-27.82,-54.05
104,105,110,PROAGRO_MAIS,SUL,ALEGRIA,15.0,840.0,29097.29,42000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.6927926190476189,-27.82,-54.05
105,106,181,PROAGRO_MAIS,SUL,ALEGRIA,14.0,794.44,22217.71,39722.33,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.5593254474246601,-27.82,-54.05
106,107,712,PROAGRO_MAIS,SUL,ALEGRIA,6.0,304.11,7318.6,15205.62,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.48130888447823905,-27.82,-54.05
107,108,778,PROAGRO_MAIS,SUL,ALEGRIA,4.0,197.6,6561.34,9879.91,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,VENTO FORTE,12,2014,1,2015,1,2015,0.6641092884449351,-27.82,-54.05
108,109,863,PROAGRO_MAIS,SUL,ALEGRIA,12.0,488.33,5611.97,24416.76,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.229840896171318,-27.82,-54.05
109,110,1055,PROAGRO_MAIS,SUL,ALEGRIA,3.0,120.0,4215.08,6000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FRIO,1,2015,1,2015,2,2015,0.702513333333333,-27.82,-54.05
110,111,1097,PROAGRO_MAIS,SUL,ALEGRIA,3.0,132.86,3960.23,6643.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.5961284010085419,-27.82,-54.05
111,112,1233,PROAGRO_MAIS,SUL,ALEGRIA,4.5,140.29,3165.71,7014.43,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.451313934275486,-27.82,-54.05
112,113,1339,PROAGRO_MAIS,SUL,ALEGRIA,2.0,80.0,2533.4,4000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,3,2015,3,2015,3,2015,0.63335,-27.82,-54.05
113,114,1369,PROAGRO_MAIS,SUL,ALEGRIA,4.0,168.8,2310.5,8439.93,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.27375819467697,-27.82,-54.05
114,115,1480,PROAGRO_MAIS,SUL,ALEGRIA,4.0,104.54,1552.63,5227.16,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.297031275109237,-27.82,-54.05
115,116,641,PROAGRO_MAIS,SUL,ALPESTRE,6.5,249.35,8181.21,12467.63,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,6,2015,SECA,3,2015,3,2015,4,2015,0.656196085382707,-27.24,-53.03
116,117,791,PROAGRO_MAIS,SUL,ALPESTRE,10.0,314.98,6378.0,15749.1,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.404975522410804,-27.24,-53.03
117,118,873,PROAGRO_MAIS,SUL,ALPESTRE,4.0,162.12,5564.3,8106.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,5,2015,5,2015,SECA,3,2015,3,2015,4,2015,0.6864421416234889,-27.24,-53.03
118,119,941,PROAGRO_MAIS,SUL,ALPESTRE,6.0,233.12,4983.53,11655.93,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,6,2015,SECA,3,2015,3,2015,4,2015,0.42755318537431203,-27.24,-53.03
119,120,973,PROAGRO_MAIS,SUL,ALPESTRE,9.5,283.39,4712.98,14169.69,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,12,2014,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.332609958298311,-27.24,-53.03
120,121,1030,PROAGRO_MAIS,SUL,ALPESTRE,3.0,131.67,4346.32,6583.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.6601837928153721,-27.24,-53.03
121,122,1064,PROAGRO_MAIS,SUL,ALPESTRE,6.0,218.49,4180.53,10924.64,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,3,2015,3,2015,4,2015,0.382669817952811,-27.24,-53.03
122,123,1102,PROAGRO_MAIS,SUL,ALPESTRE,4.2,126.12,3923.93,6306.26,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,3,2015,3,2015,5,2015,0.622227754643798,-27.24,-53.03
123,124,1154,PROAGRO_MAIS,SUL,ALPESTRE,3.5,111.27,3638.0,5563.05,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.653957810913078,-27.24,-53.03
124,125,1156,PROAGRO_MAIS,SUL,ALPESTRE,4.0,119.0,3619.63,5949.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.608345266186663,-27.24,-53.03
125,126,1177,PROAGRO_MAIS,SUL,ALPESTRE,3.4,123.81,3498.18,6190.63,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.565076575405088,-27.24,-53.03
126,127,1186,PROAGRO_MAIS,SUL,ALPESTRE,5.3,158.11,3471.6,7905.19,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,12,2014,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.439154530125146,-27.24,-53.03
127,128,1199,PROAGRO_MAIS,SUL,ALPESTRE,3.0,109.25,3343.7,5462.32,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,4,2015,5,2015,SECA,3,2015,3,2015,3,2015,0.612139164311135,-27.24,-53.03
128,129,1211,PROAGRO_MAIS,SUL,ALPESTRE,3.0,90.09,3284.97,4504.47,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.729268926199975,-27.24,-53.03
129,130,1224,PROAGRO_MAIS,SUL,ALPESTRE,3.0,109.25,3229.22,5462.32,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,5,2015,6,2015,SECA,3,2015,3,2015,4,2015,0.591181036629124,-27.24,-53.03
130,131,1238,PROAGRO_MAIS,SUL,ALPESTRE,4.2,124.95,3149.83,6247.46,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,6,2015,SECA,3,2015,3,2015,4,2015,0.5041776978163929,-27.24,-53.03
131,132,1240,PROAGRO_MAIS,SUL,ALPESTRE,3.0,89.25,3146.76,4462.47,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.7051610430994492,-27.24,-53.03
132,133,1262,PROAGRO_MAIS,SUL,ALPESTRE,4.0,120.12,3037.41,6005.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,11,2014,4,2015,4,2015,CHUVA EXCESSIVA,12,2014,1,2015,3,2015,0.505732638912014,-27.24,-53.03
133,134,1269,PROAGRO_MAIS,SUL,ALPESTRE,10.0,508.58,2983.93,25428.8,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,3,2015,GRANIZO,9,2014,9,2014,10,2014,0.117344507015667,-27.24,-53.03
134,135,1317,PROAGRO_MAIS,SUL,ALPESTRE,3.5,104.41,2648.71,5220.41,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,11,2014,4,2015,4,2015,CHUVA EXCESSIVA,12,2014,1,2015,3,2015,0.507375857451809,-27.24,-53.03
135,136,1348,PROAGRO_MAIS,SUL,ALPESTRE,4.2,133.51,2477.82,6675.66,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,1,2015,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.37117228858270207,-27.24,-53.03
136,137,1370,PROAGRO_MAIS,SUL,ALPESTRE,2.0,59.66,2309.61,2983.09,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.77423409954108,-27.24,-53.03
137,138,1374,PROAGRO_MAIS,SUL,ALPESTRE,2.0,60.06,2271.73,3002.98,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.756491884727837,-27.24,-53.03
138,139,1386,PROAGRO_MAIS,SUL,ALPESTRE,2.5,75.08,2218.79,3753.73,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.5910893964137011,-27.24,-53.03
139,140,1394,PROAGRO_MAIS,SUL,ALPESTRE,4.0,120.12,2178.96,6005.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,12,2014,4,2015,5,2015,SECA,2,2015,3,2015,4,2015,0.362799619045082,-27.24,-53.03
140,141,1395,PROAGRO_MAIS,SUL,ALPESTRE,4.0,120.12,2163.69,6005.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,5,2015,CHUVA EXCESSIVA,2,2015,2,2015,3,2015,0.360257144569727,-27.24,-53.03
141,142,1403,PROAGRO_MAIS,SUL,ALPESTRE,3.0,142.77,2127.46,7138.31,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,2,2015,3,2015,VARIACAO EXCESSIVA DE TEMPERATURA,11,2014,11,2014,1,2015,0.29803412852621997,-27.24,-53.03
142,143,1422,PROAGRO_MAIS,SUL,ALPESTRE,3.0,94.5,1976.7,4724.73,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,12,2014,4,2015,5,2015,SECA,3,2015,3,2015,4,2015,0.41837311338425703,-27.24,-53.03
143,144,1456,PROAGRO_MAIS,SUL,ALPESTRE,4.0,119.32,1761.53,5966.18,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,4,2015,4,2015,VENTO FORTE,2,2015,2,2015,3,2015,0.295252573673607,-27.24,-53.03
144,145,1534,PROAGRO_MAIS,SUL,ALPESTRE,4.0,120.12,890.75,6005.96,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.148311011062345,-27.24,-53.03
145,146,723,PROAGRO_MAIS,SUL,ALTO ALEGRE,3.0,175.56,7191.69,8778.08,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,11,2014,6,2015,SECA,11,2014,12,2014,1,2015,0.8192782476350179,-28.77,-52.99
146,147,948,PROAGRO_MAIS,SUL,ALTO ALEGRE,3.0,144.0,4908.02,7200.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,11,2014,6,2015,SECA,9,2014,12,2014,12,2014,0.6816694444444449,-28.77,-52.99
147,148,28,PROAGRO_MAIS,SUL,ANTA GORDA,65.0,2090.0,46557.79,104500.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,1,2015,1,2015,5,2015,VENTO FORTE,1,2015,3,2015,3,2015,0.445529090909091,-28.97,-52.0
148,149,408,PROAGRO_MAIS,SUL,ANTA GORDA,6.0,327.75,12853.52,16387.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,11,2014,5,2015,VENTO FORTE,12,2014,12,2014,12,2014,0.78436149101374,-28.97,-52.0
149,150,734,PROAGRO_MAIS,SUL,ANTA GORDA,4.0,180.5,7027.75,9024.86,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,12,2014,5,2015,5,2015,SECA,11,2014,12,2014,5,2015,0.7787101406559209,-28.97,-52.0
150,151,808,PROAGRO_MAIS,SUL,ANTA GORDA,4.0,180.5,6187.18,9024.86,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,4,2015,6,2015,SECA,1,2015,3,2015,5,2015,0.685570745695778,-28.97,-52.0
151,152,708,PROAGRO_MAIS,SUL,ARATIBA,6.0,331.38,7404.01,16569.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,3,2015,3,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.446859194882009,-27.39,-52.3
152,153,900,PROAGRO_MAIS,SUL,ARATIBA,7.0,335.61,5352.57,16780.37,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,4,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.31897806782568,-27.39,-52.3
153,154,1319,PROAGRO_MAIS,SUL,ARATIBA,5.0,297.24,2638.44,14861.79,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,2,2015,0.177531777800655,-27.39,-52.3
154,155,1602,PROAGRO_MAIS,SUL,ARATIBA,9.0,405.09,355.0,20254.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,3,2015,CHUVA EXCESSIVA,12,2014,1,2015,1,2015,0.0175269693154608,-27.39,-52.3
155,156,1707,PROAGRO_MAIS,SUL,ARATIBA,12.0,611.21,125.0,30560.56,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,2,2015,0.0040902391840987205,-27.39,-52.3
156,157,680,PROAGRO_MAIS,SUL,ARROIO DO MEIO,3.0,163.87,7785.26,8193.62,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,4,2015,4,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.9501612230003349,-29.4,-51.94
157,158,777,PROAGRO_MAIS,SUL,ARROIO DO MEIO,3.7,159.77,6566.16,7988.18,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,4,2015,5,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.821984482072262,-29.4,-51.94
158,159,721,PROAGRO_MAIS,SUL,ARROIO DO TIGRE,6.0,206.28,7214.48,10314.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,2,2015,3,2015,5,2015,0.6994841962381229,-29.33,-53.09
159,160,833,PROAGRO_MAIS,SUL,ARROIO DO TIGRE,12.0,291.02,5931.72,14551.02,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,GRANIZO,10,2014,10,2014,10,2014,0.407649773005604,-29.33,-53.09
160,161,1096,PROAGRO_MAIS,SUL,ARROIO DO TIGRE,3.0,103.14,3964.11,5157.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,6,2015,6,2015,SECA,2,2015,3,2015,6,2015,0.7686852821407801,-29.33,-53.09
161,162,1183,PROAGRO_MAIS,SUL,ARROIO GRANDE,6.0,124.49,3482.73,6224.88,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,SECA,2,2015,3,2015,3,2015,0.5594854840575239,-32.23,-53.08
162,163,319,PROAGRO_MAIS,SUL,ARVOREZINHA,11.0,426.37,15961.08,21318.12,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.7487095484967718,-28.87,-52.17
163,164,501,PROAGRO_MAIS,SUL,ARVOREZINHA,7.0,271.32,10622.39,13566.08,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.7830110098127091,-28.87,-52.17
164,165,1051,PROAGRO_MAIS,SUL,ARVOREZINHA,3.0,106.36,4238.33,5318.4,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.7969182460890492,-28.87,-52.17
165,166,492,PROAGRO_MAIS,SUL,BARAO DE COTEGIPE,10.0,600.0,10806.91,30000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,4,2015,SECA,11,2014,12,2014,2,2015,0.36023033333333293,-27.62,-52.38
166,167,1503,PROAGRO_MAIS,SUL,BARAO DE COTEGIPE,2.0,112.73,1310.5,5636.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.23251151468699202,-27.62,-52.38
167,168,1633,PROAGRO_MAIS,SUL,BARAO DE COTEGIPE,13.0,468.0,234.0,23400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,2,2015,0.01,-27.62,-52.38
168,169,25,PROAGRO_MAIS,SUL,BARRA DO GUARITA,49.0,2172.88,47720.64,108644.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.439238614189463,-27.19,-53.71
169,170,398,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,7.0,396.94,13093.34,19847.12,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,1,2015,5,2015,5,2015,VENTO FORTE,4,2015,4,2015,4,2015,0.659709821878439,-27.4,-52.41
170,171,549,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,5.0,285.93,9481.56,14296.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2014,1,2014,4,2015,4,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.6632112609852521,-27.4,-52.41
171,172,946,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,6.0,198.41,4909.5,9920.62,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,10,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.49487834429703004,-27.4,-52.41
172,173,989,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,3.7,132.01,4601.56,6600.48,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,VENTO FORTE,3,2015,3,2015,3,2015,0.697155358398177,-27.4,-52.41
173,174,1157,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,2.5,141.77,3611.81,7088.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,6,2015,VENTO FORTE,3,2015,3,2015,3,2015,0.509548901350827,-27.4,-52.41
174,175,1601,PROAGRO_MAIS,SUL,BARRA DO RIO AZUL,8.0,494.53,355.0,24726.67,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.014356967598144,-27.4,-52.41
175,176,548,PROAGRO_MAIS,SUL,BARRACAO,8.0,412.76,9485.52,20638.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,GRANIZO,12,2014,12,2014,12,2014,0.4596080681142029,-27.67,-51.46
176,177,828,PROAGRO_MAIS,SUL,BARRACAO,4.0,149.86,5965.76,7493.08,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,4,2015,4,2015,GRANIZO,12,2014,12,2014,12,2014,0.7961692655089759,-27.67,-51.46
177,178,1056,PROAGRO_MAIS,SUL,BARRACAO,5.0,232.44,4214.32,11621.85,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,12,2014,6,2015,GRANIZO,12,2014,12,2014,4,2015,0.3626204089710329,-27.67,-51.46
178,179,303,PROAGRO_MAIS,SUL,BARROS CASSAL,15.0,423.68,16583.6,21184.03,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,12,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.782834994096968,-29.09,-52.58
179,180,1706,PROAGRO_MAIS,SUL,BARROS CASSAL,8.5,274.34,125.0,13716.87,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,11,2014,11,2014,0.00911286612762241,-29.09,-52.58
180,181,443,PROAGRO_MAIS,SUL,BOA VISTA DAS MISSOES,20.0,870.0,12036.73,43500.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,GRANIZO,12,2014,12,2014,2,2015,0.276706436781609,-27.66,-53.31
181,182,658,PROAGRO_MAIS,SUL,BOA VISTA DO INCRA,6.0,218.68,8039.48,10934.3,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,1,2015,SECA,12,2014,12,2014,12,2014,0.735253285532682,-28.17,-52.03
182,183,711,PROAGRO_MAIS,SUL,BOA VISTA DO INCRA,4.0,154.46,7346.59,7723.05,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,GRANIZO,11,2014,11,2014,11,2014,0.951255009355112,-28.17,-52.03
183,184,1001,PROAGRO_MAIS,SUL,BOA VISTA DO INCRA,4.0,145.78,4526.32,7289.05,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.620975298564285,-28.17,-52.03
184,185,440,PROAGRO_MAIS,SUL,BOM PROGRESSO,8.0,268.14,12103.41,13406.9,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,11,2014,0.90277469064437,-27.54,-53.86
185,186,952,PROAGRO_MAIS,SUL,BOM PROGRESSO,3.0,122.86,4876.2,6143.44,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,3,2015,3,2015,CHUVA EXCESSIVA,12,2014,1,2015,1,2015,0.7937246884481659,-27.54,-53.86
186,187,1060,PROAGRO_MAIS,SUL,BOQUEIRAO DO LEAO,4.3,135.19,4195.62,6759.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,4,2015,4,2015,VENTO FORTE,2,2015,2,2015,3,2015,0.620723631650896,-29.3,-52.42
187,188,240,PROAGRO_MAIS,SUL,BOZANO,12.0,465.12,19330.15,23256.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,2,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.831189800481596,-28.17,-52.03
188,189,561,PROAGRO_MAIS,SUL,BOZANO,6.0,217.37,9286.38,10868.51,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.8544299080554741,-28.17,-52.03
189,190,1250,PROAGRO_MAIS,SUL,BOZANO,3.0,76.86,3097.69,3843.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.806060369502992,-28.17,-52.03
190,191,1562,PROAGRO_MAIS,SUL,CACHOEIRA DO SUL,42.0,520.0,520.0,52000.0,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,9,2014,10,2014,2,2015,4,2015,CHUVA EXCESSIVA,11,2014,11,2014,2,2015,0.01,-30.03,-52.89
191,192,1705,PROAGRO_MAIS,SUL,CACHOEIRA DO SUL,17.0,441.92,125.0,44192.21,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,CHUVA EXCESSIVA,12,2014,12,2014,5,2015,0.00282855281507759,-30.03,-52.89
192,193,64,PROAGRO_MAIS,SUL,CAIBATE,40.0,1407.2,36376.57,70360.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.517006395679363,-28.28,-54.63
193,194,244,PROAGRO_MAIS,SUL,CAIBATE,10.0,469.85,19100.14,23492.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,1,2015,0.813031392997765,-28.28,-54.63
194,195,1364,PROAGRO_MAIS,SUL,CAIBATE,2.0,93.97,2336.23,4698.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.49722890284133203,-28.28,-54.63
