"","X1","N_REMESSA","REGIAO","UF-MINICIPIO","AREA_ha","R$ ADICIONAL","R$ SINISTRO","R$_RISCO","N_SICOR","N_SICOR_VARIEDADE","TP_CULTURA","ZARC","CESTA_PROD","MESINI_PLANTIO","ANOINI_PLANTIO","MESFIM_PLANTIO","ANOFIM_PLANTIO","MESINI_COLHEITA","ANOINI_COLHEITA","MESFIM_COLHEITA","ANOFIM_COLHEITA","N_EVENTO","MESINI_EVENTO","ANOINI_EVENTO","MESFIM_EVENTO","ANOFIM_EVENTO","MESCOP","ANOCOP","Z","Latitude","Longitude"
"94",1358,"PROAGRO_MAIS","SUL","AJURICABA",22,869.8,2393.34,43489.87,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.0550321258720709,-28.23,-53.77
"95",1407,"PROAGRO_MAIS","SUL","AJURICABA",4,123.88,2064.07,6193.62,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.333257448794082,-28.23,-53.77
"96",1441,"PROAGRO_MAIS","SUL","AJURICABA",2,57.6,1834.63,2880.24,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.636971224620171,-28.23,-53.77
"97",1468,"PROAGRO_MAIS","SUL","AJURICABA",1,36.17,1631.19,1808.81,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.90180284275297,-28.23,-53.77
"98",1605,"PROAGRO_MAIS","SUL","AJURICABA",5,180.39,353.33,9019.56,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.0391737512694633,-28.23,-53.77
"99",1606,"PROAGRO_MAIS","SUL","AJURICABA",3.49,125.91,352.92,6295.65,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.0560577541635891,-28.23,-53.77
"100",464,"PROAGRO_MAIS","SUL","ALECRIM",5,299.25,11442.32,14962.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.764733166248956,-27.65,-54.76
"101",1135,"PROAGRO_MAIS","SUL","ALECRIM",5,230.4,3768.98,11519.71,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,9,2014,1,2015,2,2015,"CHUVA EXCESSIVA",9,2014,10,2014,1,2015,0.327176638995253,-27.65,-54.76
"102",1385,"PROAGRO_MAIS","SUL","ALECRIM",3,85.99,2219.48,4299.3,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,3,2015,"CHUVA EXCESSIVA",10,2014,11,2014,1,2015,0.516242178959365,-27.65,-54.76
"103",1611,"PROAGRO_MAIS","SUL","ALECRIM",2,57.32,348.61,2866.2,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,3,2015,"CHUVA EXCESSIVA",9,2014,10,2014,1,2015,0.121627939432001,-27.65,-54.76
"104",19,"PROAGRO_MAIS","SUL","ALEGRIA",37,1981.85,52393.18,99092.73,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.528728797763469,-27.82,-54.05
"105",110,"PROAGRO_MAIS","SUL","ALEGRIA",15,840,29097.29,42000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.692792619047619,-27.82,-54.05
"106",181,"PROAGRO_MAIS","SUL","ALEGRIA",14,794.44,22217.71,39722.33,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.55932544742466,-27.82,-54.05
"107",712,"PROAGRO_MAIS","SUL","ALEGRIA",6,304.11,7318.6,15205.62,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.481308884478239,-27.82,-54.05
"108",778,"PROAGRO_MAIS","SUL","ALEGRIA",4,197.6,6561.34,9879.91,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",12,2014,1,2015,1,2015,0.664109288444935,-27.82,-54.05
"109",863,"PROAGRO_MAIS","SUL","ALEGRIA",12,488.33,5611.97,24416.76,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.229840896171318,-27.82,-54.05
"110",1055,"PROAGRO_MAIS","SUL","ALEGRIA",3,120,4215.08,6000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FRIO",1,2015,1,2015,2,2015,0.702513333333333,-27.82,-54.05
"111",1097,"PROAGRO_MAIS","SUL","ALEGRIA",3,132.86,3960.23,6643.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,2,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,2,2015,0.596128401008542,-27.82,-54.05
"112",1233,"PROAGRO_MAIS","SUL","ALEGRIA",4.5,140.29,3165.71,7014.43,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.451313934275486,-27.82,-54.05
"113",1339,"PROAGRO_MAIS","SUL","ALEGRIA",2,80,2533.4,4000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,3,2015,0.63335,-27.82,-54.05
"114",1369,"PROAGRO_MAIS","SUL","ALEGRIA",4,168.8,2310.5,8439.93,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.27375819467697,-27.82,-54.05
"115",1480,"PROAGRO_MAIS","SUL","ALEGRIA",4,104.54,1552.63,5227.16,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.297031275109237,-27.82,-54.05
"116",641,"PROAGRO_MAIS","SUL","ALPESTRE",6.5,249.35,8181.21,12467.63,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,6,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.656196085382707,-27.24,-53.03
"117",791,"PROAGRO_MAIS","SUL","ALPESTRE",10,314.98,6378,15749.1,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.404975522410804,-27.24,-53.03
"118",873,"PROAGRO_MAIS","SUL","ALPESTRE",4,162.12,5564.3,8106,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.686442141623489,-27.24,-53.03
"119",941,"PROAGRO_MAIS","SUL","ALPESTRE",6,233.12,4983.53,11655.93,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,5,2015,6,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.427553185374312,-27.24,-53.03
"120",973,"PROAGRO_MAIS","SUL","ALPESTRE",9.5,283.39,4712.98,14169.69,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.332609958298311,-27.24,-53.03
"121",1030,"PROAGRO_MAIS","SUL","ALPESTRE",3,131.67,4346.32,6583.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.660183792815372,-27.24,-53.03
"122",1064,"PROAGRO_MAIS","SUL","ALPESTRE",6,218.49,4180.53,10924.64,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.382669817952811,-27.24,-53.03
"123",1102,"PROAGRO_MAIS","SUL","ALPESTRE",4.2,126.12,3923.93,6306.26,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,5,2015,0.622227754643798,-27.24,-53.03
"124",1154,"PROAGRO_MAIS","SUL","ALPESTRE",3.5,111.27,3638,5563.05,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.653957810913078,-27.24,-53.03
"125",1156,"PROAGRO_MAIS","SUL","ALPESTRE",4,119,3619.63,5949.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.608345266186663,-27.24,-53.03
"126",1177,"PROAGRO_MAIS","SUL","ALPESTRE",3.4,123.81,3498.18,6190.63,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.565076575405088,-27.24,-53.03
"127",1186,"PROAGRO_MAIS","SUL","ALPESTRE",5.3,158.11,3471.6,7905.19,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.439154530125146,-27.24,-53.03
"128",1199,"PROAGRO_MAIS","SUL","ALPESTRE",3,109.25,3343.7,5462.32,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,11,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,3,2015,0.612139164311135,-27.24,-53.03
"129",1211,"PROAGRO_MAIS","SUL","ALPESTRE",3,90.09,3284.97,4504.47,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.729268926199975,-27.24,-53.03
"130",1224,"PROAGRO_MAIS","SUL","ALPESTRE",3,109.25,3229.22,5462.32,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,5,2015,6,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.591181036629124,-27.24,-53.03
"131",1238,"PROAGRO_MAIS","SUL","ALPESTRE",4.2,124.95,3149.83,6247.46,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,6,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.504177697816393,-27.24,-53.03
"132",1240,"PROAGRO_MAIS","SUL","ALPESTRE",3,89.25,3146.76,4462.47,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.705161043099449,-27.24,-53.03
"133",1262,"PROAGRO_MAIS","SUL","ALPESTRE",4,120.12,3037.41,6005.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,11,2014,4,2015,4,2015,"CHUVA EXCESSIVA",12,2014,1,2015,3,2015,0.505732638912014,-27.24,-53.03
"134",1269,"PROAGRO_MAIS","SUL","ALPESTRE",10,508.58,2983.93,25428.8,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,3,2015,"GRANIZO",9,2014,9,2014,10,2014,0.117344507015667,-27.24,-53.03
"135",1317,"PROAGRO_MAIS","SUL","ALPESTRE",3.5,104.41,2648.71,5220.41,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,11,2014,4,2015,4,2015,"CHUVA EXCESSIVA",12,2014,1,2015,3,2015,0.507375857451809,-27.24,-53.03
"136",1348,"PROAGRO_MAIS","SUL","ALPESTRE",4.2,133.51,2477.82,6675.66,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,1,2015,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.371172288582702,-27.24,-53.03
"137",1370,"PROAGRO_MAIS","SUL","ALPESTRE",2,59.66,2309.61,2983.09,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.77423409954108,-27.24,-53.03
"138",1374,"PROAGRO_MAIS","SUL","ALPESTRE",2,60.06,2271.73,3002.98,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.756491884727837,-27.24,-53.03
"139",1386,"PROAGRO_MAIS","SUL","ALPESTRE",2.5,75.08,2218.79,3753.73,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.591089396413701,-27.24,-53.03
"140",1394,"PROAGRO_MAIS","SUL","ALPESTRE",4,120.12,2178.96,6005.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,4,2015,0.362799619045082,-27.24,-53.03
"141",1395,"PROAGRO_MAIS","SUL","ALPESTRE",4,120.12,2163.69,6005.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,4,2015,5,2015,"CHUVA EXCESSIVA",2,2015,2,2015,3,2015,0.360257144569727,-27.24,-53.03
"142",1403,"PROAGRO_MAIS","SUL","ALPESTRE",3,142.77,2127.46,7138.31,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,2,2015,3,2015,"VARIACAO EXCESSIVA DE TEMPERATURA",11,2014,11,2014,1,2015,0.29803412852622,-27.24,-53.03
"143",1422,"PROAGRO_MAIS","SUL","ALPESTRE",3,94.5,1976.7,4724.73,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,4,2015,5,2015,"SECA?????????????????????????????????????????",3,2015,3,2015,4,2015,0.418373113384257,-27.24,-53.03
"144",1456,"PROAGRO_MAIS","SUL","ALPESTRE",4,119.32,1761.53,5966.18,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,11,2014,4,2015,4,2015,"VENTO FORTE",2,2015,2,2015,3,2015,0.295252573673607,-27.24,-53.03
"145",1534,"PROAGRO_MAIS","SUL","ALPESTRE",4,120.12,890.75,6005.96,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.148311011062345,-27.24,-53.03
"146",723,"PROAGRO_MAIS","SUL","ALTO ALEGRE",3,175.56,7191.69,8778.08,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,11,2014,6,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,1,2015,0.819278247635018,-28.77,-52.99
"147",948,"PROAGRO_MAIS","SUL","ALTO ALEGRE",3,144,4908.02,7200,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,11,2014,6,2015,"SECA?????????????????????????????????????????",9,2014,12,2014,12,2014,0.681669444444445,-28.77,-52.99
"148",28,"PROAGRO_MAIS","SUL","ANTA GORDA",65,2090,46557.79,104500,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,1,2015,1,2015,5,2015,"VENTO FORTE",1,2015,3,2015,3,2015,0.445529090909091,-28.97,-52
"149",408,"PROAGRO_MAIS","SUL","ANTA GORDA",6,327.75,12853.52,16387.24,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,11,2014,5,2015,"VENTO FORTE",12,2014,12,2014,12,2014,0.78436149101374,-28.97,-52
"150",734,"PROAGRO_MAIS","SUL","ANTA GORDA",4,180.5,7027.75,9024.86,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,5,2015,0.778710140655921,-28.97,-52
"151",808,"PROAGRO_MAIS","SUL","ANTA GORDA",4,180.5,6187.18,9024.86,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,12,2014,4,2015,6,2015,"SECA?????????????????????????????????????????",1,2015,3,2015,5,2015,0.685570745695778,-28.97,-52
"152",708,"PROAGRO_MAIS","SUL","ARATIBA",6,331.38,7404.01,16569,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,11,2014,3,2015,3,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.446859194882009,-27.39,-52.3
"153",900,"PROAGRO_MAIS","SUL","ARATIBA",7,335.61,5352.57,16780.37,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,3,2015,4,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.31897806782568,-27.39,-52.3
"154",1319,"PROAGRO_MAIS","SUL","ARATIBA",5,297.24,2638.44,14861.79,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,11,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,2,2015,0.177531777800655,-27.39,-52.3
"155",1602,"PROAGRO_MAIS","SUL","ARATIBA",9,405.09,355,20254.5,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,3,2015,"CHUVA EXCESSIVA",12,2014,1,2015,1,2015,0.0175269693154608,-27.39,-52.3
"156",1707,"PROAGRO_MAIS","SUL","ARATIBA",12,611.21,125,30560.56,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,2,2015,0.00409023918409872,-27.39,-52.3
"157",680,"PROAGRO_MAIS","SUL","ARROIO DO MEIO",3,163.87,7785.26,8193.62,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,4,2015,4,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.950161223000335,-29.4,-51.94
"158",777,"PROAGRO_MAIS","SUL","ARROIO DO MEIO",3.7,159.77,6566.16,7988.18,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,4,2015,5,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.821984482072262,-29.4,-51.94
"159",721,"PROAGRO_MAIS","SUL","ARROIO DO TIGRE",6,206.28,7214.48,10314,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,5,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,5,2015,0.699484196238123,-29.33,-53.09
"160",833,"PROAGRO_MAIS","SUL","ARROIO DO TIGRE",12,291.02,5931.72,14551.02,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,10,2014,11,2014,"GRANIZO",10,2014,10,2014,10,2014,0.407649773005604,-29.33,-53.09
"161",1096,"PROAGRO_MAIS","SUL","ARROIO DO TIGRE",3,103.14,3964.11,5157,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2015,1,2015,6,2015,6,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,6,2015,0.76868528214078,-29.33,-53.09
"162",1183,"PROAGRO_MAIS","SUL","ARROIO GRANDE",6,124.49,3482.73,6224.88,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,4,2015,4,2015,"SECA?????????????????????????????????????????",2,2015,3,2015,3,2015,0.559485484057524,-32.23,-53.08
"163",319,"PROAGRO_MAIS","SUL","ARVOREZINHA",11,426.37,15961.08,21318.12,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",10,2014,10,2014,10,2014,0.748709548496772,-28.87,-52.17
"164",501,"PROAGRO_MAIS","SUL","ARVOREZINHA",7,271.32,10622.39,13566.08,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",10,2014,10,2014,10,2014,0.783011009812709,-28.87,-52.17
"165",1051,"PROAGRO_MAIS","SUL","ARVOREZINHA",3,106.36,4238.33,5318.4,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,11,2014,"CHUVA EXCESSIVA",10,2014,10,2014,10,2014,0.796918246089049,-28.87,-52.17
"166",492,"PROAGRO_MAIS","SUL","BARAO DE COTEGIPE",10,600,10806.91,30000,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,4,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,2,2015,0.360230333333333,-27.62,-52.38
"167",1503,"PROAGRO_MAIS","SUL","BARAO DE COTEGIPE",2,112.73,1310.5,5636.28,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.232511514686992,-27.62,-52.38
"168",1633,"PROAGRO_MAIS","SUL","BARAO DE COTEGIPE",13,468,234,23400,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"VENTO FORTE",1,2015,1,2015,2,2015,0.01,-27.62,-52.38
"169",25,"PROAGRO_MAIS","SUL","BARRA DO GUARITA",49,2172.88,47720.64,108644,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",8,2014,8,2014,1,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.439238614189463,-27.19,-53.71
"170",398,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",7,396.94,13093.34,19847.12,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,1,2015,5,2015,5,2015,"VENTO FORTE",4,2015,4,2015,4,2015,0.659709821878439,-27.4,-52.41
"171",549,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",5,285.93,9481.56,14296.44,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",1,2014,1,2014,4,2015,4,2015,"VENTO FORTE",2,2015,2,2015,2,2015,0.663211260985252,-27.4,-52.41
"172",946,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",6,198.41,4909.5,9920.62,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,10,2014,10,2014,"CHUVA EXCESSIVA",9,2014,9,2014,10,2014,0.49487834429703,-27.4,-52.41
"173",989,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",3.7,132.01,4601.56,6600.48,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,4,2015,4,2015,"VENTO FORTE",3,2015,3,2015,3,2015,0.697155358398177,-27.4,-52.41
"174",1157,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",2.5,141.77,3611.81,7088.25,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",12,2014,12,2014,5,2015,6,2015,"VENTO FORTE",3,2015,3,2015,3,2015,0.509548901350827,-27.4,-52.41
"175",1601,"PROAGRO_MAIS","SUL","BARRA DO RIO AZUL",8,494.53,355,24726.67,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,2,2015,"VENTO FORTE",1,2015,1,2015,1,2015,0.014356967598144,-27.4,-52.41
"176",548,"PROAGRO_MAIS","SUL","BARRACAO",8,412.76,9485.52,20638.28,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,3,2015,3,2015,"GRANIZO",12,2014,12,2014,12,2014,0.459608068114203,-27.67,-51.46
"177",828,"PROAGRO_MAIS","SUL","BARRACAO",4,149.86,5965.76,7493.08,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,4,2015,4,2015,"GRANIZO",12,2014,12,2014,12,2014,0.796169265508976,-27.67,-51.46
"178",1056,"PROAGRO_MAIS","SUL","BARRACAO",5,232.44,4214.32,11621.85,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",11,2014,11,2014,12,2014,6,2015,"GRANIZO",12,2014,12,2014,4,2015,0.362620408971033,-27.67,-51.46
"179",303,"PROAGRO_MAIS","SUL","BARROS CASSAL",15,423.68,16583.6,21184.03,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,6,2014,11,2014,12,2014,"CHUVA EXCESSIVA",9,2014,10,2014,10,2014,0.782834994096968,-29.09,-52.58
"180",1706,"PROAGRO_MAIS","SUL","BARROS CASSAL",8.5,274.34,125,13716.87,"TRIGO","N?O SE APLICA","DEMAIS CULTURAS","ZARC","Safra de Inverno (3? Safra)",6,2014,7,2014,10,2014,11,2014,"CHUVA EXCESSIVA",9,2014,11,2014,11,2014,0.00911286612762241,-29.09,-52.58
"181",443,"PROAGRO_MAIS","SUL","BOA VISTA DAS MISSOES",20,870,12036.73,43500,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,2,2015,2,2015,"GRANIZO",12,2014,12,2014,2,2015,0.276706436781609,-27.66,-53.31
"182",658,"PROAGRO_MAIS","SUL","BOA VISTA DO INCRA",6,218.68,8039.48,10934.3,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",12,2014,12,2014,12,2014,0.735253285532682,-28.17,-52.03
"183",711,"PROAGRO_MAIS","SUL","BOA VISTA DO INCRA",4,154.46,7346.59,7723.05,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",9,2014,9,2014,1,2015,1,2015,"GRANIZO",11,2014,11,2014,11,2014,0.951255009355112,-28.17,-52.03
"184",1001,"PROAGRO_MAIS","SUL","BOA VISTA DO INCRA",4,145.78,4526.32,7289.05,"MILHO","VERDE","OLERICULTURA","ZARC","Irrigadas",10,2014,10,2014,1,2015,1,2015,"SECA?????????????????????????????????????????",11,2014,12,2014,12,2014,0.620975298564285,-28.17,-52.03
